niche,query,score,video_id,url,title,channel,channel_handle,views,views_text,published,age_days_est,views_per_day_est,duration_seconds,duration_minutes,is_long_1h_plus
current_ptbr_country_gospel_blues,Country Blues Gospel português playlist completa oração madrugada,21.15,KvIOxKK9IS4,https://www.youtube.com/watch?v=KvIOxKK9IS4,Hinos Da Harpa Cristã – Louvor na Roça Com Letra – Hinos Antigos Com Legenda,OS HINOS DA ROÇA,@oshinosdaro%C3%A7a,2035593,"2,035,593 views",1 year ago,365,5576.97,2174,36.23,False
current_spanish_gospel_blues,Música cristiana blues español para descansar oración,21.14,T5Li0vnaDIo,https://www.youtube.com/watch?v=T5Li0vnaDIo,Sanación para un Corazón Cansado | ORACIÓN CANTADA | Salmos en Blues 2026,FE EN BLUES,@FEENBLUES,501219,"501,219 views",3 months ago,90,5569.1,1769,29.48,False
current_spanish_gospel_blues,Dios conoce tu dolor Gospel Blues en Español 1 hora,21.11,dWfkSNvCChM,https://www.youtube.com/watch?v=dWfkSNvCChM,🙏 Lord Watch Over My Family | Live Gospel Blues CONCERT | 1 hour of worship and faith,Latidos de Blues,@LatidosdeBlues17,6117,"6,117 views",11 days ago,11,556.09,3605,60.08,True
discovery_latin_gospel_lofi,christian lofi beats prayer study 1 hour,20.68,gPyPI1mbChg,https://www.youtube.com/watch?v=gPyPI1mbChg,"Cozy Christian Lofi | 1 Hour of Peaceful Worship for Relaxing, Studying, Journaling, & Stress Relief",Cozy Christ Lofi,@staycozywithchrist,92063,"92,063 views",9 months ago,270,340.97,3654,60.9,True
current_ptbr_country_gospel_blues,Country Blues Gospel português playlist completa oração madrugada,20.63,aKzG3mq-rsU,https://www.youtube.com/watch?v=aKzG3mq-rsU,"Inspiring Country Gospel Worship | In the Silence of the Soul, God Hears Me”",Som da presença,/channel/UCtISnyjHmYL6CWE4x3N__-w,1753504,"1,753,504 views",11 months ago,330,5313.65,291,4.85,False
discovery_afro_deep_house,afro deep house mix 2026 1 hour no vocals,20.62,ndZ2vHahT0s,https://www.youtube.com/watch?v=ndZ2vHahT0s,"AFRO HOUSE MUSIC MIX 2026 | BEST Deep, Organic & Tribal House Vol. 1",Heckmaster4000,/channel/UC1GIe_L7dDqyTe8FSdt7mHQ,310,310 views,1 day ago,1,310.0,3669,61.15,True
discovery_latin_gospel_lofi,christian lofi beats prayer study 1 hour,20.59,FPPRBX1g2io,https://www.youtube.com/watch?v=FPPRBX1g2io,"🕊️1 Hour+ of Christian Lofi for Stress Relief, Devotion, Study, Relaxing, Chill music or Prayer 🙏🏾",REDEFINED TV,@Beredefined,97938,"97,938 views",11 months ago,330,296.78,5087,84.78,True
current_ptbr_country_gospel_blues,Sertanejo Country Gospel 1 hora Deus conhece sua dor,20.58,OSMLf-XCAC4,https://www.youtube.com/watch?v=OSMLf-XCAC4,DEUS CONHECE SUA DOR 🙏 1H10 Os Melhores Louvores Country Gospel Blues Para Acalmar o Coração,Country Blues e Fé,@CountryBlueseF%C3%A9,2911,"2,911 views",10 days ago,10,291.1,4344,72.4,True
current_jazz_lounge,smooth jazz lounge 1 hour 30 relaxing instrumental,20.5,Gy_f4lMr514,https://www.youtube.com/watch?v=Gy_f4lMr514,🎷 Jazz No Ads | Night Smooth Jazz for Relax & Sleep (1 Hour),Cloudy Notes,@Cloudy_Notes,81865,"81,865 views",11 months ago,330,248.08,3789,63.15,True
current_spanish_gospel_blues,Gospel Blues en español 1 hora alabanzas para orar dormir,20.49,9dyGXdX-C4I,https://www.youtube.com/watch?v=9dyGXdX-C4I,1 HORA DE ADORACIÓN BLUES GOSPEL EN VIVO 🙏🎸 | Concierto Cristiano Completo,Latidos de Blues,@LatidosdeBlues17,14636,"14,636 views",2 months ago,60,243.93,4309,71.82,True
discovery_latin_gospel_lofi,christian lofi beats prayer study 1 hour,20.47,b1GxFmCp1rQ,https://www.youtube.com/watch?v=b1GxFmCp1rQ,"✝️ Christian LoFi | Prayer, Study & Work Playlist | Peaceful Bible Study Music, Chill, Relax.",REDEFINED TV,@Beredefined,70163,"70,163 views",10 months ago,300,233.88,4098,68.3,True
discovery_dark_academia_piano,dark academia piano playlist for reading 1 hour,20.43,A-YudZ4It1s,https://www.youtube.com/watch?v=A-YudZ4It1s,Dark Academia Study With Me 📖✨ | 1 Hour Ivy League library ambience 🕯️ | Academic Weapon Mode,vừng,@withvung,79123,"79,123 views",1 year ago,365,216.78,3675,61.25,True
discovery_latin_gospel_lofi,música cristiana lofi para estudiar orar 1 hora,20.43,xgXfBBL9NfA,https://www.youtube.com/watch?v=xgXfBBL9NfA,Himnos Cristianos que Calman el Alma | 1 Hora de Lofi Country con “Cristo Me Ama” y más,Voice of fAIth,/channel/UCHNOPXw9D3x2k7FGmAn-txQ,78476,"78,476 views",1 year ago,365,215.0,3673,61.22,True
current_ptbr_country_gospel_blues,Country Gospel Blues português 1 hora louvores para acalmar o coração,20.38,vaLk7UZ0XlI,https://www.youtube.com/watch?v=vaLk7UZ0XlI,"1 HORA de ECLESIASTES EM BLUES GOSPEL — Sabedoria Divina para Acalmar, Curar e Guiar a Alma",Morada de Paz,@MoradadePaz-h8k,34117,"34,117 views",6 months ago,180,189.54,3841,64.02,True
current_spanish_gospel_blues,Música cristiana blues español para descansar oración,20.36,yAsjmVcnZRk,https://www.youtube.com/watch?v=yAsjmVcnZRk,Gospel Blues en español | 1 HORA de Adoración y Esperanza en Cristo,Blues Cristianos Profundos,@bluescristianosprofundos,54490,"54,490 views",10 months ago,300,181.63,4088,68.13,True
current_dark_deep_house_noir_pulse,medieval castle rave dark deep house mix,20.22,YCVlGcGEDiE,https://www.youtube.com/watch?v=YCVlGcGEDiE,🏰 MEDIEVAL TECHNO MIX 🏰,King Cognito,/channel/UCVCYHYsa_WYgCeIn6BPvRKQ,39490,"39,490 views",1 year ago,365,108.19,4842,80.7,True
current_dark_deep_house_noir_pulse,medieval castle rave dark deep house mix,20.2,UwpCetqjAq0,https://www.youtube.com/watch?v=UwpCetqjAq0,Tech Dark House 2026 | Gothic Castle Afterhours Groove | Deep House Mix,Moonlight Sessions,@MoonlightSessionss,3058,"3,058 views",1 month ago,30,101.93,4284,71.4,True
current_ptbr_country_gospel_blues,Sertanejo Country Gospel 1 hora Deus conhece sua dor,20.19,xd7DlB8Kea8,https://www.youtube.com/watch?v=xd7DlB8Kea8,🙏 DEUS CONHECE SUA DOR | Os Melhores Louvores Country Gospel Para Acalmar o Coração (1 Hora),Country Blues e Fé,@CountryBlueseF%C3%A9,754,754 views,8 days ago,8,94.25,4010,66.83,True
discovery_cinematic_celtic_ambient,dark celtic ambient music for studying 1 hour,20.11,exliv7q-b3s,https://www.youtube.com/watch?v=exliv7q-b3s,1 hour of Celtic Pagan Music | Magical & Relaxing,Sagason,/channel/UCW76WLmMxLwGJUyVkXyMpaA,19654,"19,654 views",1 year ago,365,53.85,3689,61.48,True
current_spanish_gospel_blues,Gospel Blues en español 1 hora alabanzas para orar dormir,20.09,hLBsp7TjfeI,https://www.youtube.com/watch?v=hLBsp7TjfeI,"🙏 1 HORA Y 30 MINUTOS DE GOSPEL BLUES | Alabanzas para Orar, Descansar y Sentir la Presencia de Dios",El Camino da Fé,@caminodefe-q5p,1326,"1,326 views",1 month ago,30,44.2,5249,87.48,True
current_dark_deep_house_noir_pulse,medieval castle rave dark deep house mix,20.08,fo0i9rk-rac,https://www.youtube.com/watch?v=fo0i9rk-rac,Bardcore Techno 🏰 Fantasy Tavern Music for Knights & Adventurers,Halcyon Sanctuary,@HalcyonSanctuary,151222,"151,222 views",1 month ago,30,5040.73,1724,28.73,False
current_dark_deep_house_noir_pulse,medieval castle rave dark deep house mix,20.06,gbnK3pB-_ig,https://www.youtube.com/watch?v=gbnK3pB-_ig,Hypnotic Underground Tech house 2026 | Abandoned Castle Vibes | Deep Bass Session,DARKTUNE,@DarkTune2026,1840,"1,840 views",2 months ago,60,30.67,3636,60.6,True
current_jazz_lounge,rainy night jazz coffee shop ambience 2026,20.06,FGRYGGx1FU0,https://www.youtube.com/watch?v=FGRYGGx1FU0,Rainy Coffee Shop Jazz - Smooth Jazz Piano & Relaxing Jazz Music for Study Work and Sleep,Smooth Jazz Harmony,@SmoothJazzHarmony-g9h,14,14 views,12 hours ago,0.5,28.0,4934,82.23,True
discovery_dark_academia_piano,dark academia piano playlist for reading 1 hour,20.04,hQi1tbFBNL0,https://www.youtube.com/watch?v=hQi1tbFBNL0,Dark Academia Piano for Reading | 1 HR Playlist ,Midnight Manor Sounds,@Midnightmanorsounds,576,576 views,1 month ago,30,19.2,3606,60.1,True
current_ptbr_country_gospel_blues,Sertanejo Country Gospel 1 hora Deus conhece sua dor,20.03,Oy_pzN2cHbE,https://www.youtube.com/watch?v=Oy_pzN2cHbE,🙏 DEUS CONHECE SUA DOR | Os Melhores Louvores Country Gospel Para Acalmar o Coração (1 Hora),Country Blues e Fé,@CountryBlueseF%C3%A9,186,186 views,2 weeks ago,14,13.29,3644,60.73,True
current_spanish_gospel_blues,Gospel Blues en español 1 hora alabanzas para orar dormir,20.03,Ok9pLxdq130,https://www.youtube.com/watch?v=Ok9pLxdq130,"🙏 1 HOUR OF GOSPEL BLUES | Christian Worship to Pray, Sleep, and Feel the Presence of God",El Camino da Fé,@caminodefe-q5p,183,183 views,2 weeks ago,14,13.07,3655,60.92,True
current_spanish_gospel_blues,Dios conoce tu dolor Gospel Blues en Español 1 hora,20.03,CpVwiImNieQ,https://www.youtube.com/watch?v=CpVwiImNieQ,"🕊️ Jesús, Abrázame En Mi Dolor | 1 Horas de Gospel Soul para Sanar el Corazón ❤️",SoulWorship,@SoulWorship-b6h,280,280 views,3 weeks ago,21,13.33,4427,73.78,True
discovery_latin_gospel_lofi,christian lofi beats prayer study 1 hour,20.03,ZDF9TjTcP7E,https://www.youtube.com/watch?v=ZDF9TjTcP7E,"Tamil Christian LoFi Mix | 1 Hour Relaxing Worship for Sleep, Study & Prayer 🎧✨",LoFi Worship,@lofiworship-1802,481,481 views,1 month ago,30,16.03,4052,67.53,True
current_ptbr_country_gospel_blues,Sertanejo Country Gospel 1 hora Deus conhece sua dor,20.02,QmIlAR17JzU,https://www.youtube.com/watch?v=QmIlAR17JzU,GOD KNOWS YOUR PAIN 🙏 1 Hour of Gospel Country Blues | Worship Songs to Calm the Heart,Estrada da Fé,@estradadafe1,77,77 views,8 days ago,8,9.62,3732,62.2,True
current_spanish_gospel_blues,Gospel Blues en español 1 hora alabanzas para orar dormir,20.02,t0q9P_nDZQU,https://www.youtube.com/watch?v=t0q9P_nDZQU,ALMAS RESTAURADAS 🙏 1 HORA Y 30 MINUTOS DE GOSPEL BLUES | Alabanza que Sana el Corazón,El Camino da Fé,@caminodefe-q5p,303,303 views,1 month ago,30,10.1,3822,63.7,True
current_spanish_gospel_blues,Gospel Blues en español 1 hora alabanzas para orar dormir,20.02,5B-4M9f9hRQ,https://www.youtube.com/watch?v=5B-4M9f9hRQ,"🙏 1 HORA DE GOSPEL BLUES | Alabanzas para Orar, Descansar y Sentir la Presencia de Dios",El Camino da Fé,@caminodefe-q5p,162,162 views,3 weeks ago,21,7.71,3721,62.02,True
current_spanish_gospel_blues,Dios conoce tu dolor Gospel Blues en Español 1 hora,20.02,QmIlAR17JzU,https://www.youtube.com/watch?v=QmIlAR17JzU,DIOS CONOCE TU DOLOR 🙏 1 Hora de Gospel Country Blues | Alabanzas para Calmar el Corazón,Estrada da Fé,@estradadafe1,77,77 views,8 days ago,8,9.62,3732,62.2,True
current_dark_deep_house_noir_pulse,medieval castle rave dark deep house mix,20.02,pGN1ubc5Q7c,https://www.youtube.com/watch?v=pGN1ubc5Q7c,Tech House Mix in a Medieval Castle 🔥 Hypnotic Underground Mix  Dark Atmosphere 🏰🔥,Sound Beats Hypnotic,@soundbeatshypnotic,258,258 views,1 month ago,30,8.6,3648,60.8,True
current_jazz_lounge,rainy night jazz coffee shop ambience 2026,20.02,0jSKTrzhLvE,https://www.youtube.com/watch?v=0jSKTrzhLvE,Rainy Night Jazz ☕ Cozy Coffee Shop Ambience with Relaxing Smooth Jazz & Rain Sounds (2 Hours),Midnight Jazz Ambience,@MidnightJazzAmbience1,5,5 views,23 hours ago,0.5,10.0,3732,62.2,True
current_spanish_gospel_blues,Gospel Blues en español 1 hora alabanzas para orar dormir,20.01,1EIGUNP6a3A,https://www.youtube.com/watch?v=1EIGUNP6a3A,"🙏 1 HOUR OF GOSPEL BLUES | Christian Worship to Pray, Rest, and Feel the Presence of God",El Camino da Fé,@caminodefe-q5p,103,103 views,3 weeks ago,21,4.9,4022,67.03,True
current_dark_deep_house_noir_pulse,dark progressive house mix no vocals 1 hour 2026,20.01,FQJ-ZzYpRIQ,https://www.youtube.com/watch?v=FQJ-ZzYpRIQ,Miami at 2AM 🌴 | 1 Hour Vocal Melodic & Progressive House Mix 2026,Midnight Routes,@MidnightRoutesTV,21,21 views,3 days ago,3,7.0,4429,73.82,True
discovery_latin_gospel_lofi,música cristiana lofi para estudiar orar 1 hora,20.01,bqu1qbn9VWI,https://www.youtube.com/watch?v=bqu1qbn9VWI,"🎵 Jazz Cristiano Instrumental ✨ Música LoFi para Orar, Estudiar y Sentir Paz | 1 Hora de Adoración",DALE PLAY Celestial,@DalePlayCelestial,1403,"1,403 views",1 year ago,365,3.84,4945,82.42,True
discovery_latin_gospel_lofi,música cristiana lofi para estudiar orar 1 hora,20.01,ZhOIS5JwSjc,https://www.youtube.com/watch?v=ZhOIS5JwSjc,Música para Estudiar y Concentrarse 📖 Salmos Lo-Fi Hip Hop Cristiano | 1 Hora 🎧,Salmos in Loffi,@Salmosinloffi,3,3 views,1 hour ago,0.5,6.0,3832,63.87,True
discovery_latin_gospel_lofi,lofi cristiano en español para dormir estudiar,20.01,1cHddQgO2TA,https://www.youtube.com/watch?v=1cHddQgO2TA,"Jazz LoFi Cristiano ✝️ Música Cristiana Relajante para Estudiar, Leer la Biblia y Dormir",Congracia - Mundo de Alabanzas,@CongraciaMDA,77,77 views,3 weeks ago,21,3.67,3664,61.07,True
current_dark_deep_house_noir_pulse,after 2am dark deep house mix focus no vocals,20.0,X5Zo03jZpdQ,https://www.youtube.com/watch?v=X5Zo03jZpdQ,"Night Work Music - 1 Hour Dark Minimal Electronic Focus, No Vocals | Aiko After Hours",Aiko After Hours,@AikoAfterHoursAudio,1,1 view,2 weeks ago,14,0.07,3836,63.93,True
current_dark_deep_house_noir_pulse,after 2am dark deep house mix focus no vocals,20.0,QGlcMfIlelE,https://www.youtube.com/watch?v=QGlcMfIlelE,Cappuccino After Dark | Deep House Mix 2026 | Late Night Focus & Smooth Confidence,Midnight Cocktail Club,@MidnightCocktailClub,81,81 views,6 months ago,180,0.45,3674,61.23,True
current_dark_deep_house_noir_pulse,after 2am dark deep house mix focus no vocals,20.0,xoZ66zenNuQ,https://www.youtube.com/watch?v=xoZ66zenNuQ,"Deep Feeling Mix 2026 - Vocal House, English Deep House, Nu Disco | Deep Emotions",Midnight Deep Dark,@MidnightDeepDark,117,117 views,3 months ago,90,1.3,5169,86.15,True
current_dark_deep_house_noir_pulse,dark progressive house mix no vocals 1 hour 2026,20.0,GjwbvlwXWI8,https://www.youtube.com/watch?v=GjwbvlwXWI8,Mystic Dark Techno 2026 💥 Deep House Fantasy Vibes | Intense 1 Hour Focus Mix no vocals,Techno Escape,@technoescape-r5y,3,3 views,2 months ago,60,0.05,5011,83.52,True
current_jazz_lounge,rainy night jazz coffee shop ambience 2026,20.0,SQyD3guXp9M,https://www.youtube.com/watch?v=SQyD3guXp9M,"New Sketch Coffee Shop ☕ Rainy Night Jazz Ambience for Deep Focus, Study & Productive Work",Midnight Coffee Shop,@RuhaniVibes-n3m,,No views,5 hours ago,0.5,,3971,66.18,True
discovery_afro_deep_house,afro deep house mix 2026 1 hour no vocals,20.0,Z6MM--Nfpig,https://www.youtube.com/watch?v=Z6MM--Nfpig,Emotional Afro Deep House Mix 2026 🌅 1 Hour Tribal Summer Vibes,Jungle House Music,@JungleHouseMusic,3,3 views,1 month ago,30,0.1,3776,62.93,True
discovery_latin_gospel_lofi,música cristiana lofi para estudiar orar 1 hora,20.0,o5cB_pp5OAY,https://www.youtube.com/watch?v=o5cB_pp5OAY,"Descansa en Su Presencia 🌙 Música Cristiana LoFi para Orar, Estudiar y Descansar | 1 Hora",Descansa en su Presencia,@arturomorales3162,47,47 views,3 weeks ago,21,2.24,3652,60.87,True
discovery_latin_gospel_lofi,música cristiana lofi para estudiar orar 1 hora,20.0,WcQlwR4e0uE,https://www.youtube.com/watch?v=WcQlwR4e0uE,"Instrumental LOFI - JAZZ. 1 hora sin interrupciones. Ideal para estudiar, orar, leer o concentrarte.",Alabanza que Edifica | Música Cristiana LoFi,@alabanzaqueedifica,30,30 views,3 months ago,90,0.33,3617,60.28,True
discovery_latin_gospel_lofi,música cristiana lofi para estudiar orar 1 hora,20.0,ZgZ8N0emhxg,https://www.youtube.com/watch?v=ZgZ8N0emhxg,"1 Hora de Música Cristiana Lofi 🎵 Relájate, Ora y Conéctate con Dios",El Tabernáculo de Jireh,@El-Tabernaculo-de-Jireh,268,268 views,1 year ago,365,0.73,4238,70.63,True
discovery_latin_gospel_lofi,música cristiana lofi para estudiar orar 1 hora,20.0,DFEuC8hA9L8,https://www.youtube.com/watch?v=DFEuC8hA9L8,1 Hour of Prayer and Lofi Music for Gratitude 🌙 Christian Devotional,Celestial LoFi ,@CelestialLoFi,28,28 views,2 months ago,60,0.47,3686,61.43,True
discovery_latin_gospel_lofi,música cristiana lofi para estudiar orar 1 hora,20.0,bAkuatRhJtc,https://www.youtube.com/watch?v=bAkuatRhJtc,"RUACH LOFI 🌬️ | Música Cristiana para Orar, Estudiar y Descansar (1 Hora)",Proyecto Ruach,@ProyectoRuach,100,100 views,4 months ago,120,0.83,4748,79.13,True
discovery_latin_gospel_lofi,lofi cristiano en español para dormir estudiar,20.0,cmSBGoMmjaE,https://www.youtube.com/watch?v=cmSBGoMmjaE,"Música Lofi para orar, meditar y leer la Biblia 💻📚 Lo Fi Cristiano 2024 para Trabajar / Estudiar",Soul Lo Fi,@LoFiCristiano,416,416 views,2 years ago,730,0.57,3961,66.02,True
discovery_latin_gospel_lofi,christian lofi beats prayer study 1 hour,20.0,4dT38qtG1Lg,https://www.youtube.com/watch?v=4dT38qtG1Lg,1 HOUR Christian Lofi Prayer Music | Instant Peace & Rest,Spoken_Truths,@Spoken_Truths,26,26 views,6 months ago,180,0.14,3854,64.23,True
discovery_latin_gospel_lofi,christian lofi beats prayer study 1 hour,20.0,V5m8oZ91kog,https://www.youtube.com/watch?v=V5m8oZ91kog,"1 hour Christian Lofi Study Music, No Mid-Roll Ads",Christian Lofi,@ChristianLofiMusicChannel,166,166 views,2 years ago,730,0.23,3712,61.87,True
discovery_latin_gospel_lofi,christian lofi beats prayer study 1 hour,20.0,9XyJpGSpagI,https://www.youtube.com/watch?v=9XyJpGSpagI,"Peaceful Christian Lofi 📖 1 Hour Instrumental Worship Beat for Prayer, Study & Quiet Time",Vindicator Lofi,@vindicatorlofi,28,28 views,3 weeks ago,21,1.33,3601,60.02,True
discovery_latin_gospel_lofi,christian lofi beats prayer study 1 hour,20.0,6TuGUSsPRgI,https://www.youtube.com/watch?v=6TuGUSsPRgI,"✝️ 1 Hour of Christian LoFi Beats to Pray, Study & Relax - Christian Music Vault",Christian Music Vault,@ChristianMusicVault,112,112 views,11 months ago,330,0.34,3786,63.1,True
discovery_cinematic_celtic_ambient,dark celtic ambient music for studying 1 hour,20.0,GjptGsN_DTU,https://www.youtube.com/watch?v=GjptGsN_DTU,[1 Hour] Dark Celtic Music - Ancient Grove | Dark Fantasy BGM for Study & Focus,Dark Witch Chronicles,@darkwitchchronicles,41,41 views,2 months ago,60,0.68,4681,78.02,True
current_spanish_gospel_blues,Dios conoce tu dolor Gospel Blues en Español 1 hora,19.6,D9eXX61t-RQ,https://www.youtube.com/watch?v=D9eXX61t-RQ,Levántame otra vez - ALABA oh Alma Mia - gospel Cristiano ❤️‍🩹✝️,ALABA OH ALMA MIA,/channel/UCvrFbQxcKHFFufL2Oi6Zijw,1295518,"1,295,518 views",9 months ago,270,4798.21,252,4.2,False
current_dark_deep_house_noir_pulse,medieval castle rave dark deep house mix,19.3,7vG4knGrP9w,https://www.youtube.com/watch?v=7vG4knGrP9w,Dark Techno / EBM / Dark Clubbing / Hard Techno Mix 'BABA YAGA',Aim To Head Mix,@aimtoheadmix1915,3393514,"3,393,514 views",2 years ago,730,4648.65,2933,48.88,False
current_ptbr_country_gospel_blues,Sertanejo Country Gospel 1 hora Deus conhece sua dor,19.14,--UZy2o0KiA,https://www.youtube.com/watch?v=--UZy2o0KiA,"Daniel & Samuel - Viola Pra Jesus, Vol. 2 (DVD Completo)",Daniel & Samuel,/channel/UCk1mxY8RStG-3Xz14oHerqg,1667442,"1,667,442 views",1 year ago,365,4568.33,2570,42.83,False
current_ptbr_country_gospel_blues,Sertanejo Country Gospel 1 hora Deus conhece sua dor,18.99,V8RYXA9U0BY,https://www.youtube.com/watch?v=V8RYXA9U0BY,PAI COM CÂNCER SOBE AO PALCO… O QUE ELE CANTA FAZ TODOS CHORAREM  FIDA DIFICIL,Genoveva,@juniorplay7,404665,"404,665 views",3 months ago,90,4496.28,321,5.35,False
current_ptbr_country_gospel_blues,Country Blues Gospel português playlist completa oração madrugada,18.61,shy1hoMU23o,https://www.youtube.com/watch?v=shy1hoMU23o,"A Canção Que Virou a Oração de Milhões : Me Ajuda, Deus! (Áudio Oficial)",ESCÂNDALO DA GRAÇA ,@Esc%C3%A2ndalodagra%C3%A7a,1570717,"1,570,717 views",1 year ago,365,4303.33,402,6.7,False
current_spanish_gospel_blues,Dios conoce tu dolor Gospel Blues en Español 1 hora,18.59,72c723r-dJM,https://www.youtube.com/watch?v=72c723r-dJM,Por Eso Camino Solo — Blues del Alma | Fe en el Silencio,Bíblia en Blues,@Bibliaenblues,773190,"773,190 views",6 months ago,180,4295.5,565,9.42,False
discovery_afro_deep_house,afro house sunset mix 1 hour deep house,18.47,MK_4SDtZ31M,https://www.youtube.com/watch?v=MK_4SDtZ31M,Chill Deep & Afro House Mix 🌞 Summer Sunset Vibes by Paxtone,Paxtone,@paxtone_music,1544911,"1,544,911 views",1 year ago,365,4232.63,3476,57.93,False
current_dark_deep_house_noir_pulse,medieval castle rave dark deep house mix,18.44,RkAFv4-P8CA,https://www.youtube.com/watch?v=RkAFv4-P8CA,Scotland discovers techno 🎵,Halcyon Sanctuary,@HalcyonSanctuary,126623,"126,623 views",1 month ago,30,4220.77,1651,27.52,False
current_spanish_gospel_blues,Gospel Blues en español 1 hora alabanzas para orar dormir,18.05,GdKzsZqLpw8,https://www.youtube.com/watch?v=GdKzsZqLpw8,Blues Gospel Profundo – Mix 45 Minutos | Voces Raspadas y Alma Afroamericana 🎵🔥,Gospel Afro para Jesús,/channel/UCmcEG4bYZPEb8Dz5llX2dKw,1328346,"1,328,346 views",11 months ago,330,4025.29,2947,49.12,False
current_spanish_gospel_blues,Dios conoce tu dolor Gospel Blues en Español 1 hora,17.97,NJtkvCkuWD0,https://www.youtube.com/watch?v=NJtkvCkuWD0,"Gracias por cada despertar 🙏🏻 ""GRACIAS POR TODO SEÑOR"" (Blues Gospel) | Gospel Cielo y Fé",Gospel Cielo y Fé ,@GospelCieloYF%C3%A9,478222,"478,222 views",4 months ago,120,3985.18,276,4.6,False
current_ptbr_country_gospel_blues,Country Gospel Blues português 1 hora louvores para acalmar o coração,17.85,WBkZhZxCGHs,https://www.youtube.com/watch?v=WBkZhZxCGHs,Seleção de Louvores Clássicos Vol 2 – 30 Minutos de Adoração reverente | @HinosComIA 2025,Hinos Com IA,/channel/UCxnZpdE_nhjVyPk0LUfFJfg,942386,"942,386 views",8 months ago,240,3926.61,1671,27.85,False
current_spanish_gospel_blues,Música cristiana blues español para descansar oración,17.67,ypqhHan0DCM,https://www.youtube.com/watch?v=ypqhHan0DCM,"GOSPEL SOUL BLUES – RESTAURA CADA CORAZÓN | Música Cristiana para Sanidad, Adoración y Paz",Notas que redimen,@Notasqueredimen,690535,"690,535 views",6 months ago,180,3836.31,1366,22.77,False
current_ptbr_country_gospel_blues,Sertanejo Country Gospel 1 hora Deus conhece sua dor,17.64,lX8Pb4DXanQ,https://www.youtube.com/watch?v=lX8Pb4DXanQ,João de Barro - As melhores Sertanejo Raiz Gospel | Lançamento Gospel 2026 | Louvor | Música Gospel,João de Barro ,@joaodebarrojdb,802024,"802,024 views",7 months ago,210,3819.16,844,14.07,False
current_ptbr_country_gospel_blues,Country Gospel Blues português 1 hora louvores para acalmar o coração,16.62,L6puN7_5eII,https://www.youtube.com/watch?v=L6puN7_5eII,"""Provérbios de Pai pra Filho – Sabedoria que a Bíblia Ensina"" Blues Gospel ",Som da Fé ,@oficialsomdafe,1207719,"1,207,719 views",1 year ago,365,3308.82,649,10.82,False
current_ptbr_country_gospel_blues,Country Gospel Blues português 1 hora louvores para acalmar o coração,16.43,xnzMi9Ar0dQ,https://www.youtube.com/watch?v=xnzMi9Ar0dQ,"Provérbios 17, 18, 19 e 20 em BLUES GOSPEL — Sabedoria que Cura a Alma",Morada de Paz,@MoradadePaz-h8k,772085,"772,085 views",8 months ago,240,3217.02,1669,27.82,False
current_ptbr_country_gospel_blues,Country Gospel Blues português 1 hora louvores para acalmar o coração,16.37,fdOMlUNysCU,https://www.youtube.com/watch?v=fdOMlUNysCU,A Força do Salmos em Blues – A Essência Divina do Salmos Que Acalma a Alma e Quebra Correntes,Salmos em Blues,@SalmosEmBlues,955387,"955,387 views",10 months ago,300,3184.62,3364,56.07,False
current_ptbr_country_gospel_blues,Country Blues Gospel português playlist completa oração madrugada,16.31,9bVj7p5Zu6k,https://www.youtube.com/watch?v=9bVj7p5Zu6k,ADORAÇÃO — Hino 124 da Harpa Cristã em uma versão como você nunca ouviu | #crentequecanta ,CRENTE QUE CANTA 🎵 By Sandra Magna ,@crentequecanta,945826,"945,826 views",10 months ago,300,3152.75,194,3.23,False
current_ptbr_country_gospel_blues,Country Gospel Blues português 1 hora louvores para acalmar o coração,16.24,mShRM6wnAZ8,https://www.youtube.com/watch?v=mShRM6wnAZ8,COUNTRY GOSPEL COLLECTION | Worship Songs to Calm the Heart,Som da presença,/channel/UCtISnyjHmYL6CWE4x3N__-w,1029295,"1,029,295 views",11 months ago,330,3119.08,2375,39.58,False
discovery_dark_academia_piano,dark academia classical music 1 hour studying rain,16.23,Zhaz_30H_0w,https://www.youtube.com/watch?v=Zhaz_30H_0w,you’re studying in an ancient university as the snowflakes fall [ dark academia playlist ],Helder,@helderboutens,2274414,"2,274,414 views",2 years ago,730,3115.64,2951,49.18,False
current_ptbr_country_gospel_blues,Sertanejo Country Gospel 1 hora Deus conhece sua dor,16.11,zi14po1QHMY,https://www.youtube.com/watch?v=zi14po1QHMY,Prepare o coração… essas 10 músicas vão te quebrar por dentro,Daniel De Jesus | Country Gospel and Daniel de Jesus & Sara | Louvor e Fé,,274910,"274,910 views",3 months ago,90,3054.56,2228,37.13,False
current_spanish_gospel_blues,Dios conoce tu dolor Gospel Blues en Español 1 hora,15.85,-bBcY_3dZmI,https://www.youtube.com/watch?v=-bBcY_3dZmI,Donde Dios No Se Fue A Veces El Silencio También Es Presencia,Country Salvaje New,/channel/UCUbgKBpPni0PiWg-zxdSbvw,350893,"350,893 views",4 months ago,120,2924.11,1076,17.93,False
current_spanish_gospel_blues,Música cristiana blues español para descansar oración,15.79,pZvmsW_fBOw,https://www.youtube.com/watch?v=pZvmsW_fBOw,Cuando el Silencio Cayó en la Cruz | Consumado Está | Soul Blues Cristiano | Blues del Alma,Alma Cruz – Blues del Alma,@AlmaCruzBluesdelAlma,347270,"347,270 views",4 months ago,120,2893.92,2453,40.88,False
